scenario_id,method,budget,S,outcome,reference_feasible,oracle_witness_correct,judgments,final_plan_id,stop
pilot-36,E,4,True,correct_feasible_plan,True,True,1,410d090731a809d0d7d1,one_class_no_witness
pilot-37,D,0,True,correct_feasible_plan,True,True,0,4e0b535d27d1f3fa24fe,judgment_budget_limit
pilot-37,D,1,True,correct_feasible_plan,True,True,1,4e0b535d27d1f3fa24fe,judgment_budget_limit
pilot-37,D,2,True,correct_feasible_plan,True,True,2,4e0b535d27d1f3fa24fe,one_class_no_witness
pilot-37,D,4,True,correct_feasible_plan,True,True,2,4e0b535d27d1f3fa24fe,one_class_no_witness
pilot-37,E,0,True,correct_feasible_plan,True,True,0,4e0b535d27d1f3fa24fe,judgment_budget_limit
pilot-37,E,1,True,correct_feasible_plan,True,True,1,4a89a06ba5058ef4ccea,one_class_no_witness
pilot-37,E,2,True,correct_feasible_plan,True,True,1,4a89a06ba5058ef4ccea,one_class_no_witness
pilot-37,E,4,True,correct_feasible_plan,True,True,1,4a89a06ba5058ef4ccea,one_class_no_witness
pilot-38,D,0,True,correct_feasible_plan,True,True,0,23907dde75ed497713e9,judgment_budget_limit
pilot-38,D,1,True,correct_feasible_plan,True,True,1,23907dde75ed497713e9,one_class_no_witness
pilot-38,D,2,True,correct_feasible_plan,True,True,1,23907dde75ed497713e9,one_class_no_witness
pilot-38,D,4,True,correct_feasible_plan,True,True,1,23907dde75ed497713e9,one_class_no_witness
pilot-38,E,0,True,correct_feasible_plan,True,True,0,23907dde75ed497713e9,judgment_budget_limit
pilot-38,E,1,True,correct_feasible_plan,True,True,1,23907dde75ed497713e9,one_class_no_witness
pilot-38,E,2,True,correct_feasible_plan,True,True,1,23907dde75ed497713e9,one_class_no_witness
pilot-38,E,4,True,correct_feasible_plan,True,True,1,23907dde75ed497713e9,one_class_no_witness
pilot-39,D,0,True,correct_feasible_plan,True,True,0,10ca5f2b2301e3f62b1a,one_class_no_witness
pilot-39,D,1,True,correct_feasible_plan,True,True,0,10ca5f2b2301e3f62b1a,one_class_no_witness
pilot-39,D,2,True,correct_feasible_plan,True,True,0,10ca5f2b2301e3f62b1a,one_class_no_witness
pilot-39,D,4,True,correct_feasible_plan,True,True,0,10ca5f2b2301e3f62b1a,one_class_no_witness
pilot-39,E,0,True,correct_feasible_plan,True,True,0,10ca5f2b2301e3f62b1a,one_class_no_witness
pilot-39,E,1,True,correct_feasible_plan,True,True,0,10ca5f2b2301e3f62b1a,one_class_no_witness
pilot-39,E,2,True,correct_feasible_plan,True,True,0,10ca5f2b2301e3f62b1a,one_class_no_witness
pilot-39,E,4,True,correct_feasible_plan,True,True,0,10ca5f2b2301e3f62b1a,one_class_no_witness
pilot-40,D,0,False,false_infeasibility,True,False,0,,judgment_budget_limit
pilot-40,D,1,False,false_infeasibility,True,True,1,,one_class_no_witness
pilot-40,D,2,False,false_infeasibility,True,True,1,,one_class_no_witness
pilot-40,D,4,False,false_infeasibility,True,True,1,,one_class_no_witness
pilot-40,E,0,False,false_infeasibility,True,False,0,,judgment_budget_limit
pilot-40,E,1,False,false_infeasibility,True,True,1,,one_class_no_witness
pilot-40,E,2,False,false_infeasibility,True,True,1,,one_class_no_witness
pilot-40,E,4,False,false_infeasibility,True,True,1,,one_class_no_witness
pilot-41,D,0,False,invalid_model_output,False,False,0,,no_parsed_candidate
pilot-41,D,1,False,invalid_model_output,False,False,0,,no_parsed_candidate
pilot-41,D,2,False,invalid_model_output,False,False,0,,no_parsed_candidate
pilot-41,D,4,False,invalid_model_output,False,False,0,,no_parsed_candidate
pilot-41,E,0,False,invalid_model_output,False,False,0,,no_parsed_candidate
pilot-41,E,1,False,invalid_model_output,False,False,0,,no_parsed_candidate
pilot-41,E,2,False,invalid_model_output,False,False,0,,no_parsed_candidate
pilot-41,E,4,False,invalid_model_output,False,False,0,,no_parsed_candidate
pilot-42,D,0,True,correct_feasible_plan,True,True,0,056694a7849798a5ed53,judgment_budget_limit
pilot-42,D,1,True,correct_feasible_plan,True,True,1,056694a7849798a5ed53,one_class_no_witness
pilot-42,D,2,True,correct_feasible_plan,True,True,1,056694a7849798a5ed53,one_class_no_witness
pilot-42,D,4,True,correct_feasible_plan,True,True,1,056694a7849798a5ed53,one_class_no_witness
pilot-42,E,0,True,correct_feasible_plan,True,True,0,056694a7849798a5ed53,judgment_budget_limit
pilot-42,E,1,True,correct_feasible_plan,True,True,1,056694a7849798a5ed53,one_class_no_witness
pilot-42,E,2,True,correct_feasible_plan,True,True,1,056694a7849798a5ed53,one_class_no_witness
pilot-42,E,4,True,correct_feasible_plan,True,True,1,056694a7849798a5ed53,one_class_no_witness
pilot-43,D,0,True,correct_feasible_plan,True,True,0,0ae35fdf87458ed5147e,one_class_no_witness
pilot-43,D,1,True,correct_feasible_plan,True,True,0,0ae35fdf87458ed5147e,one_class_no_witness
pilot-43,D,2,True,correct_feasible_plan,True,True,0,0ae35fdf87458ed5147e,one_class_no_witness
pilot-43,D,4,True,correct_feasible_plan,True,True,0,0ae35fdf87458ed5147e,one_class_no_witness
pilot-43,E,0,True,correct_feasible_plan,True,True,0,0ae35fdf87458ed5147e,one_class_no_witness
pilot-43,E,1,True,correct_feasible_plan,True,True,0,0ae35fdf87458ed5147e,one_class_no_witness
pilot-43,E,2,True,correct_feasible_plan,True,True,0,0ae35fdf87458ed5147e,one_class_no_witness
pilot-43,E,4,True,correct_feasible_plan,True,True,0,0ae35fdf87458ed5147e,one_class_no_witness
pilot-44,D,0,True,correct_feasible_plan,True,True,0,fe66fe1966b248b6f9a8,judgment_budget_limit
pilot-44,D,1,True,correct_feasible_plan,True,True,1,fe66fe1966b248b6f9a8,one_class_no_witness
pilot-44,D,2,True,correct_feasible_plan,True,True,1,fe66fe1966b248b6f9a8,one_class_no_witness
pilot-44,D,4,True,correct_feasible_plan,True,True,1,fe66fe1966b248b6f9a8,one_class_no_witness
pilot-44,E,0,True,correct_feasible_plan,True,True,0,fe66fe1966b248b6f9a8,judgment_budget_limit
pilot-44,E,1,True,correct_feasible_plan,True,True,1,fe66fe1966b248b6f9a8,one_class_no_witness
pilot-44,E,2,True,correct_feasible_plan,True,True,1,fe66fe1966b248b6f9a8,one_class_no_witness
pilot-44,E,4,True,correct_feasible_plan,True,True,1,fe66fe1966b248b6f9a8,one_class_no_witness
pilot-45,D,0,True,correct_feasible_plan,True,True,0,038fd4fee03b0d834ab4,one_class_no_witness
pilot-45,D,1,True,correct_feasible_plan,True,True,0,038fd4fee03b0d834ab4,one_class_no_witness
pilot-45,D,2,True,correct_feasible_plan,True,True,0,038fd4fee03b0d834ab4,one_class_no_witness
pilot-45,D,4,True,correct_feasible_plan,True,True,0,038fd4fee03b0d834ab4,one_class_no_witness
pilot-45,E,0,True,correct_feasible_plan,True,True,0,038fd4fee03b0d834ab4,one_class_no_witness
pilot-45,E,1,True,correct_feasible_plan,True,True,0,038fd4fee03b0d834ab4,one_class_no_witness
pilot-45,E,2,True,correct_feasible_plan,True,True,0,038fd4fee03b0d834ab4,one_class_no_witness
pilot-45,E,4,True,correct_feasible_plan,True,True,0,038fd4fee03b0d834ab4,one_class_no_witness
pilot-46,D,0,True,correct_infeasibility,False,True,0,,one_class_no_witness
pilot-46,D,1,True,correct_infeasibility,False,True,0,,one_class_no_witness
pilot-46,D,2,True,correct_infeasibility,False,True,0,,one_class_no_witness
pilot-46,D,4,True,correct_infeasibility,False,True,0,,one_class_no_witness
pilot-46,E,0,True,correct_infeasibility,False,True,0,,one_class_no_witness
pilot-46,E,1,True,correct_infeasibility,False,True,0,,one_class_no_witness
pilot-46,E,2,True,correct_infeasibility,False,True,0,,one_class_no_witness
pilot-46,E,4,True,correct_infeasibility,False,True,0,,one_class_no_witness
pilot-47,D,0,True,correct_feasible_plan,True,True,0,f7eccaa8180760187d13,judgment_budget_limit
pilot-47,D,1,True,correct_feasible_plan,True,True,1,3308798f8236675e079f,one_class_no_witness
pilot-47,D,2,True,correct_feasible_plan,True,True,1,3308798f8236675e079f,one_class_no_witness
pilot-47,D,4,True,correct_feasible_plan,True,True,1,3308798f8236675e079f,one_class_no_witness
pilot-47,E,0,True,correct_feasible_plan,True,True,0,f7eccaa8180760187d13,judgment_budget_limit
pilot-47,E,1,True,correct_feasible_plan,True,True,1,3308798f8236675e079f,one_class_no_witness
pilot-47,E,2,True,correct_feasible_plan,True,True,1,3308798f8236675e079f,one_class_no_witness
pilot-47,E,4,True,correct_feasible_plan,True,True,1,3308798f8236675e079f,one_class_no_witness
